Ano,orgao_superior,orgao,unidade_gestora,categoria,Origem,especie,detalhamento,valor_loa,valor_atualizado
2023,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19239902 - OUTROS RESSARCIMENTOS-MULTAS E JUROS,0.00,0.00
2023,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,134 - Exploração de recursos naturais,13410441 - P.ESP.PETRO.PLAT-COM.A PARTIR 3/12/12-PRINC.,167697246.00,167697246.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais",19110101 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-PRINC.,0.00,0.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,134 - Exploração de recursos naturais,13410241 - ROYAL.PETRO.PLAT.-COM.A PARTIR 3/12/12-PRINC.,233404947.00,233404947.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,12 - Contribuições,121 - Contribuições sociais,12170711 - CONTR.SOBRE LOT.APOSTAS DE QUOTA FIXA-PRINC.,0.00,0.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,136 - Cessão de direitos,13610111 - CESSAO DIR.OPERAC.PAGTOS-EXEC.E LEG.-PRINC.,0.00,0.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,17 - Transferências Correntes,174 - Transferências de Instituições Privadas,17410101 - TRANSF.REC.ORG.UNIAO CONV.INSTIT.PRIV.-PRINC.,0.00,0.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais",19110102 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-MUL.JUR,0.00,0.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais",19110901 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.,4109964.00,4109964.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19239902 - OUTROS RESSARCIMENTOS-MULTAS E JUROS,0.00,0.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,199 - Demais receitas correntes,19999923 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-DIV.AT.,1863658.00,1863658.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,131 - Exploração do patrimônio imobiliário do Estado,13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL,63324.00,63324.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,12 - Contribuições,121 - Contribuições sociais,12170611 - CONTRIB.S/LOTERIA PROGNOST.ESPECIFICO-PRINC.,9404855.00,9404855.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19229902 - OUTRAS RESTITUICOES-MULTAS E JUROS,12433440.00,12433440.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,199 - Demais receitas correntes,19999924 - OUTRAS REC.NAO RFB-PRIM.-DIV.AT-MUL.JUR.,801246.00,801246.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,199 - Demais receitas correntes,19999921 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-PRINC.,0.00,0.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,134 - Exploração de recursos naturais,13410341 - ROY.EXC.PETRO.PLAT-COM.A PARTIR 3/12/12-PRINC,466809893.00,466809893.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19229901 - OUTRAS RESTITUICOES-PRINCIPAL,211512361.00,211512361.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,199 - Demais receitas correntes,19990811 - PREMIO DO SEGURO OBRIGATORIO DPVAT-PRINCIPAL,117000.00,117000.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,199 - Demais receitas correntes,19999922 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-MUL.JUR.,328785.00,328785.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,132 - Valores Mobiliários,13210102 - REMUNERACAO DE DEPOSITOS BANCARIOS-MUL.JUR.,0.00,0.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19219901 - OUTRAS INDENIZACOES-PRINCIPAL,3805230.00,3805230.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19239901 - OUTROS RESSARCIMENTOS-PRINCIPAL,0.00,0.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19230101 - RESSARC.POR OP.SEG.PRIV.ASSIST.SAUDE-PRINC.,933873912.00,933873912.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220111 - RESTITUICAO DE CONVENIOS-PRIMARIAS-PRINCIPAL,0.00,0.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"193 - Bens, Direitos e Valores Incorporados ao Patrimônio Público",19310501 - REC.POR FORCA DEC.JUD.E DE TRIB.ADM.-PRINC.,0.00,0.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,131 - Exploração do patrimônio imobiliário do Estado,13110201 - CONC/PERM/AUT/CESSAO DIR.USO IMOV.PUB-PRINC.,0.00,0.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,16 - Receita de Serviços,161 - Serviços Administrativos e Comerciais Gerais,16110201 - INSCR.EM CONCURSOS E PROC.SELETIVOS-PRINCIPAL,0.00,0.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220112 - RESTITUICAO DE CONVENIOS-PRIMARIAS-MUL.JUR.,0.00,0.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19219902 - OUTRAS INDENIZACOES-MULTAS E JUROS,0.00,0.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,134 - Exploração de recursos naturais,13410441 - P.ESP.PETRO.PLAT-COM.A PARTIR 3/12/12-PRINC.,77296096.00,77296096.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,134 - Exploração de recursos naturais,13430241 - ROY.PETR.PLAT.-PARTILHA-COM.A P.3/12/12-PRINC,0.00,0.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,7 - Receitas Correntes - intra-orçamentárias,79 - Outras Receitas Correntes,792 - Indenizações e restituições,79220111 - RESTITUICAO CONVENIOS-PRIMARIAS-PRINC.-INTRA,0.00,0.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19210101 - INDENIZ.P/DANOS CAUSADOS AO PATR.PUB.-PRINC.,0.00,0.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais",19110902 - MULTAS E JUROS PREVISTOS EM CONTRATOS-MUL.JUR,0.00,0.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,13 - Receita Patrimonial,132 - Valores Mobiliários,13210101 - REMUNERACAO DE DEPOSITOS BANCARIOS-PRINCIPAL,74325310.00,74325310.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,19 - Outras Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220631 - RESTIT.DESP.PRIMARIAS EX.ANTERIORES-PRINC.,0.00,0.00
2024,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE FINANCAS/MS,1 - Receitas Correntes,18 - Receitas Correntes - a classificar,180 - Receitas Correntes - a classificar,18000000 - Receitas Correntes - a classificar,0.00,0.00
